ds,scheme,rule,eta,lam_end_frac,mse,loss,nnz,ep,time
dense_500x1000,nesterov,random,0.300000,0.100000,0.179588,753.849773,18,1000.000000,0.110160
dense_500x1000,nesterov_ls,random,0.300000,0.100000,4.457017,1815.559600,302,1000.000000,0.125486
dense_500x1000,prox_lin,cyclic,0.300000,0.100000,0.179344,753.497398,17,17.000000,0.007084
dense_500x1000,prox_lin,shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.008200
dense_500x1000,prox_lin,random,0.300000,0.100000,0.179344,753.497398,17,30.000000,0.012479
dense_500x1000,prox_lin,block_shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.007887
dense_500x1000,prox_lin,gs_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.013139
dense_500x1000,prox_lin,gsl_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.013126
dense_500x1000,prox_point,cyclic,0.300000,0.100000,0.179344,753.497398,17,17.000000,0.007027
dense_500x1000,prox_point,shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.008490
dense_500x1000,prox_point,random,0.300000,0.100000,0.179344,753.497398,17,30.000000,0.012509
dense_500x1000,prox_point,block_shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.008636
dense_500x1000,prox_point,gs_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.014343
dense_500x1000,prox_point,gsl_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.013987
dense_500x1000,prox_linear_ext,cyclic,0.300000,0.100000,0.179344,753.497398,17,17.000000,0.007814
dense_500x1000,prox_linear_ext,shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.008570
dense_500x1000,prox_linear_ext,random,0.300000,0.100000,0.179344,753.497398,17,37.000000,0.016092
dense_500x1000,prox_linear_ext,block_shuffle,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.008862
dense_500x1000,prox_linear_ext,gs_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.013860
dense_500x1000,prox_linear_ext,gsl_r,0.300000,0.100000,0.179344,753.497398,17,16.000000,0.013395
dense_500x1000,prox_linear_sgd,shuffle,0.300000,0.100000,21.190434,5297.608419,0,789.000000,1.498984
dense_500x1000,prox_linear_svrg,shuffle,0.300000,0.100000,0.179344,753.497398,17,22.000000,0.083418
dense_500x1000,bcm,cyclic,0.300000,0.100000,0.179344,753.497398,17,20.000000,0.075513
dense_500x1000,bcm,shuffle,0.300000,0.100000,0.179344,753.497398,17,20.000000,0.077269
dense_500x1000,bcm,random,0.300000,0.100000,0.179344,753.497398,17,20.000000,0.074931
dense_500x1000,bcm,block_shuffle,0.300000,0.100000,0.179344,753.497398,17,20.000000,0.074651
dense_500x1000,bcm,gs_r,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.071277
dense_500x1000,bcm,gsl_r,0.300000,0.100000,0.179344,753.497398,17,19.000000,0.071519
dense_500x1000,nesterov,random,0.500000,0.100000,0.181694,756.810866,21,1000.000000,0.095724
dense_500x1000,nesterov_ls,random,0.500000,0.100000,4.456317,1815.534072,302,1000.000000,0.114640
dense_500x1000,prox_lin,cyclic,0.500000,0.100000,0.179344,753.497398,17,17.000000,0.007026
dense_500x1000,prox_lin,shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.008121
dense_500x1000,prox_lin,random,0.500000,0.100000,0.179344,753.497398,17,33.000000,0.013710
dense_500x1000,prox_lin,block_shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.007860
dense_500x1000,prox_lin,gs_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013031
dense_500x1000,prox_lin,gsl_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013156
dense_500x1000,prox_point,cyclic,0.500000,0.100000,0.179344,753.497398,17,17.000000,0.007269
dense_500x1000,prox_point,shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.008140
dense_500x1000,prox_point,random,0.500000,0.100000,0.179344,753.497398,17,33.000000,0.013723
dense_500x1000,prox_point,block_shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.007820
dense_500x1000,prox_point,gs_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013140
dense_500x1000,prox_point,gsl_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013160
dense_500x1000,prox_linear_ext,cyclic,0.500000,0.100000,0.179344,753.497398,17,17.000000,0.007053
dense_500x1000,prox_linear_ext,shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.008223
dense_500x1000,prox_linear_ext,random,0.500000,0.100000,0.179344,753.497398,17,38.000000,0.015726
dense_500x1000,prox_linear_ext,block_shuffle,0.500000,0.100000,0.179344,753.497398,17,19.000000,0.007841
dense_500x1000,prox_linear_ext,gs_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013039
dense_500x1000,prox_linear_ext,gsl_r,0.500000,0.100000,0.179344,753.497398,17,16.000000,0.013204
dense_500x1000,prox_linear_sgd,shuffle,0.500000,0.100000,21.190434,5297.608419,0,792.000000,1.357123
dense_500x1000,prox_linear_svrg,shuffle,0.500000,0.100000,0.179344,753.497398,17,22.000000,0.083010
dense_500x1000,bcm,cyclic,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.074772
dense_500x1000,bcm,shuffle,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.074659
dense_500x1000,bcm,random,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.074819
dense_500x1000,bcm,block_shuffle,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.074981
dense_500x1000,bcm,gs_r,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.075346
dense_500x1000,bcm,gsl_r,0.500000,0.100000,0.179344,753.497398,17,20.000000,0.077507
dense_500x1000,nesterov,random,0.700000,0.100000,0.186547,765.141478,22,1000.000000,0.102173
dense_500x1000,nesterov_ls,random,0.700000,0.100000,4.460127,1816.167382,301,1000.000000,0.113358
dense_500x1000,prox_lin,cyclic,0.700000,0.100000,0.179344,753.497398,17,17.000000,0.007088
dense_500x1000,prox_lin,shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.008181
dense_500x1000,prox_lin,random,0.700000,0.100000,0.179344,753.497398,17,29.000000,0.012052
dense_500x1000,prox_lin,block_shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.007894
dense_500x1000,prox_lin,gs_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013285
dense_500x1000,prox_lin,gsl_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013185
dense_500x1000,prox_point,cyclic,0.700000,0.100000,0.179344,753.497398,17,17.000000,0.007267
dense_500x1000,prox_point,shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.008133
dense_500x1000,prox_point,random,0.700000,0.100000,0.179344,753.497398,17,29.000000,0.012192
dense_500x1000,prox_point,block_shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.007815
dense_500x1000,prox_point,gs_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013495
dense_500x1000,prox_point,gsl_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013432
dense_500x1000,prox_linear_ext,cyclic,0.700000,0.100000,0.179344,753.497398,17,17.000000,0.007000
dense_500x1000,prox_linear_ext,shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.009852
dense_500x1000,prox_linear_ext,random,0.700000,0.100000,0.179344,753.497398,17,38.000000,0.016488
dense_500x1000,prox_linear_ext,block_shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.007927
dense_500x1000,prox_linear_ext,gs_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013045
dense_500x1000,prox_linear_ext,gsl_r,0.700000,0.100000,0.179344,753.497398,17,16.000000,0.013336
dense_500x1000,prox_linear_sgd,shuffle,0.700000,0.100000,21.190434,5297.608419,0,795.000000,1.320853
dense_500x1000,prox_linear_svrg,shuffle,0.700000,0.100000,0.179344,753.497398,17,23.000000,0.086898
dense_500x1000,bcm,cyclic,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071590
dense_500x1000,bcm,shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071591
dense_500x1000,bcm,random,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071301
dense_500x1000,bcm,block_shuffle,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071590
dense_500x1000,bcm,gs_r,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071350
dense_500x1000,bcm,gsl_r,0.700000,0.100000,0.179344,753.497398,17,19.000000,0.071964
dense_500x1000,nesterov,random,0.850000,0.100000,0.181586,756.894037,20,1000.000000,0.095163
dense_500x1000,nesterov_ls,random,0.850000,0.100000,4.454879,1815.238057,302,1000.000000,0.113093
dense_500x1000,prox_lin,cyclic,0.850000,0.100000,0.179344,753.497398,17,17.000000,0.007048
dense_500x1000,prox_lin,shuffle,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.008199
dense_500x1000,prox_lin,random,0.850000,0.100000,0.179344,753.497398,17,36.000000,0.014781
dense_500x1000,prox_lin,block_shuffle,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.007821
dense_500x1000,prox_lin,gs_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013032
dense_500x1000,prox_lin,gsl_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013069
dense_500x1000,prox_point,cyclic,0.850000,0.100000,0.179344,753.497398,17,17.000000,0.007035
dense_500x1000,prox_point,shuffle,0.850000,0.100000,0.179344,753.497398,17,18.000000,0.007790
dense_500x1000,prox_point,random,0.850000,0.100000,0.179344,753.497398,17,27.000000,0.011432
dense_500x1000,prox_point,block_shuffle,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.007834
dense_500x1000,prox_point,gs_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013086
dense_500x1000,prox_point,gsl_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013143
dense_500x1000,prox_linear_ext,cyclic,0.850000,0.100000,0.179344,753.497398,17,17.000000,0.007012
dense_500x1000,prox_linear_ext,shuffle,0.850000,0.100000,0.179344,753.497398,17,18.000000,0.007848
dense_500x1000,prox_linear_ext,random,0.850000,0.100000,0.179344,753.497398,17,35.000000,0.014445
dense_500x1000,prox_linear_ext,block_shuffle,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.007858
dense_500x1000,prox_linear_ext,gs_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013230
dense_500x1000,prox_linear_ext,gsl_r,0.850000,0.100000,0.179344,753.497398,17,16.000000,0.013111
dense_500x1000,prox_linear_sgd,shuffle,0.850000,0.100000,21.190434,5297.608419,0,798.000000,1.321254
dense_500x1000,prox_linear_svrg,shuffle,0.850000,0.100000,0.179344,753.497398,17,23.000000,0.086561
dense_500x1000,bcm,cyclic,0.850000,0.100000,0.179344,753.497398,17,20.000000,0.075031
dense_500x1000,bcm,shuffle,0.850000,0.100000,0.179344,753.497398,17,20.000000,0.074759
dense_500x1000,bcm,random,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.071387
dense_500x1000,bcm,block_shuffle,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.071400
dense_500x1000,bcm,gs_r,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.071506
dense_500x1000,bcm,gsl_r,0.850000,0.100000,0.179344,753.497398,17,19.000000,0.071359
dense_500x1000,nesterov,random,0.950000,0.100000,0.180963,753.506365,17,1000.000000,0.094593
dense_500x1000,nesterov_ls,random,0.950000,0.100000,4.456499,1816.177670,302,1000.000000,0.113222
dense_500x1000,prox_lin,cyclic,0.950000,0.100000,0.179344,753.497398,17,17.000000,0.007014
dense_500x1000,prox_lin,shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.008236
dense_500x1000,prox_lin,random,0.950000,0.100000,0.179344,753.497398,17,33.000000,0.013814
dense_500x1000,prox_lin,block_shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.008280
dense_500x1000,prox_lin,gs_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.013216
dense_500x1000,prox_lin,gsl_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.013569
dense_500x1000,prox_point,cyclic,0.950000,0.100000,0.179344,753.497398,17,17.000000,0.007102
dense_500x1000,prox_point,shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.008259
dense_500x1000,prox_point,random,0.950000,0.100000,0.179344,753.497398,17,33.000000,0.014870
dense_500x1000,prox_point,block_shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.008151
dense_500x1000,prox_point,gs_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.014761
dense_500x1000,prox_point,gsl_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.013342
dense_500x1000,prox_linear_ext,cyclic,0.950000,0.100000,0.179344,753.497398,17,17.000000,0.007133
dense_500x1000,prox_linear_ext,shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.008173
dense_500x1000,prox_linear_ext,random,0.950000,0.100000,0.179344,753.497398,17,34.000000,0.014943
dense_500x1000,prox_linear_ext,block_shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.007884
dense_500x1000,prox_linear_ext,gs_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.013314
dense_500x1000,prox_linear_ext,gsl_r,0.950000,0.100000,0.179344,753.497398,17,16.000000,0.013392
dense_500x1000,prox_linear_sgd,shuffle,0.950000,0.100000,21.190434,5297.608419,0,791.000000,1.316975
dense_500x1000,prox_linear_svrg,shuffle,0.950000,0.100000,0.179344,753.497398,17,23.000000,0.087074
dense_500x1000,bcm,cyclic,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.071302
dense_500x1000,bcm,shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.071860
dense_500x1000,bcm,random,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.071737
dense_500x1000,bcm,block_shuffle,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.071385
dense_500x1000,bcm,gs_r,0.950000,0.100000,0.179344,753.497398,17,19.000000,0.071387
dense_500x1000,bcm,gsl_r,0.950000,0.100000,0.179344,753.497398,17,18.000000,0.067847
dense_500x1000,sklearn,-,,0.100000,0.179342,753.497398,17,,0.008478
dense_500x1000,nesterov,random,0.300000,0.010000,0.016945,81.531697,24,2000.000000,0.190712
dense_500x1000,nesterov_ls,random,0.300000,0.010000,1.008812,365.418388,524,2000.000000,0.253784
dense_500x1000,prox_lin,cyclic,0.300000,0.010000,0.016996,81.438802,19,32.000000,0.012728
dense_500x1000,prox_lin,shuffle,0.300000,0.010000,0.016996,81.438802,19,37.000000,0.015310
dense_500x1000,prox_lin,random,0.300000,0.010000,0.016996,81.438802,19,58.000000,0.023868
dense_500x1000,prox_lin,block_shuffle,0.300000,0.010000,0.016996,81.438802,19,34.000000,0.013669
dense_500x1000,prox_lin,gs_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.024841
dense_500x1000,prox_lin,gsl_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.024801
dense_500x1000,prox_point,cyclic,0.300000,0.010000,0.016996,81.438802,19,32.000000,0.013735
dense_500x1000,prox_point,shuffle,0.300000,0.010000,0.016996,81.438802,19,37.000000,0.015251
dense_500x1000,prox_point,random,0.300000,0.010000,0.016996,81.438802,19,58.000000,0.023470
dense_500x1000,prox_point,block_shuffle,0.300000,0.010000,0.016996,81.438802,19,34.000000,0.013722
dense_500x1000,prox_point,gs_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.024891
dense_500x1000,prox_point,gsl_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.025067
dense_500x1000,prox_linear_ext,cyclic,0.300000,0.010000,0.016996,81.438802,19,32.000000,0.012715
dense_500x1000,prox_linear_ext,shuffle,0.300000,0.010000,0.016996,81.438802,19,35.000000,0.014512
dense_500x1000,prox_linear_ext,random,0.300000,0.010000,0.016996,81.438802,19,81.000000,0.032355
dense_500x1000,prox_linear_ext,block_shuffle,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.014338
dense_500x1000,prox_linear_ext,gs_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.024752
dense_500x1000,prox_linear_ext,gsl_r,0.300000,0.010000,0.016996,81.438802,19,31.000000,0.025033
dense_500x1000,prox_linear_sgd,shuffle,0.300000,0.010000,21.190434,5297.608419,0,800.000000,1.319494
dense_500x1000,prox_linear_svrg,shuffle,0.300000,0.010000,0.016996,81.438802,19,47.000000,0.175766
dense_500x1000,bcm,cyclic,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.134456
dense_500x1000,bcm,shuffle,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.135254
dense_500x1000,bcm,random,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.134892
dense_500x1000,bcm,block_shuffle,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.134677
dense_500x1000,bcm,gs_r,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.134616
dense_500x1000,bcm,gsl_r,0.300000,0.010000,0.016996,81.438802,19,36.000000,0.134948
dense_500x1000,nesterov,random,0.500000,0.010000,0.003282,79.670255,26,4000.000000,0.382060
dense_500x1000,nesterov_ls,random,0.500000,0.010000,0.170330,158.109056,532,4000.000000,0.514191
dense_500x1000,prox_lin,cyclic,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.023271
dense_500x1000,prox_lin,shuffle,0.500000,0.010000,0.003139,79.604868,19,68.000000,0.027944
dense_500x1000,prox_lin,random,0.500000,0.010000,0.003139,79.604868,19,114.000000,0.046243
dense_500x1000,prox_lin,block_shuffle,0.500000,0.010000,0.003139,79.604868,19,62.000000,0.024654
dense_500x1000,prox_lin,gs_r,0.500000,0.010000,0.003139,79.604868,19,59.000000,0.047096
dense_500x1000,prox_lin,gsl_r,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.048420
dense_500x1000,prox_point,cyclic,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.023460
dense_500x1000,prox_point,shuffle,0.500000,0.010000,0.003139,79.604868,19,67.000000,0.027257
dense_500x1000,prox_point,random,0.500000,0.010000,0.003139,79.604868,19,92.000000,0.037389
dense_500x1000,prox_point,block_shuffle,0.500000,0.010000,0.003139,79.604868,19,69.000000,0.026962
dense_500x1000,prox_point,gs_r,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.047202
dense_500x1000,prox_point,gsl_r,0.500000,0.010000,0.003139,79.604868,19,58.000000,0.046055
dense_500x1000,prox_linear_ext,cyclic,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.024227
dense_500x1000,prox_linear_ext,shuffle,0.500000,0.010000,0.003139,79.604868,19,66.000000,0.027012
dense_500x1000,prox_linear_ext,random,0.500000,0.010000,0.003139,79.604868,19,102.000000,0.041410
dense_500x1000,prox_linear_ext,block_shuffle,0.500000,0.010000,0.003139,79.604868,19,69.000000,0.027436
dense_500x1000,prox_linear_ext,gs_r,0.500000,0.010000,0.003139,79.604868,19,59.000000,0.046935
dense_500x1000,prox_linear_ext,gsl_r,0.500000,0.010000,0.003139,79.604868,19,60.000000,0.047801
dense_500x1000,prox_linear_sgd,shuffle,0.500000,0.010000,21.190434,5297.608419,0,819.000000,1.367032
dense_500x1000,prox_linear_svrg,shuffle,0.500000,0.010000,0.003139,79.604868,19,106.000000,0.406405
dense_500x1000,bcm,cyclic,0.500000,0.010000,0.003139,79.604868,19,64.000000,0.241024
dense_500x1000,bcm,shuffle,0.500000,0.010000,0.003139,79.604868,19,64.000000,0.240944
dense_500x1000,bcm,random,0.500000,0.010000,0.003139,79.604868,19,64.000000,0.240440
dense_500x1000,bcm,block_shuffle,0.500000,0.010000,0.003139,79.604868,19,65.000000,0.243745
dense_500x1000,bcm,gs_r,0.500000,0.010000,0.003139,79.604868,19,65.000000,0.244380
dense_500x1000,bcm,gsl_r,0.500000,0.010000,0.003139,79.604868,19,65.000000,0.246460
dense_500x1000,nesterov,random,0.700000,0.010000,0.002822,79.598222,22,7000.000000,0.675128
dense_500x1000,nesterov_ls,random,0.700000,0.010000,0.037765,93.622987,212,7000.000000,0.806991
dense_500x1000,prox_lin,cyclic,0.700000,0.010000,0.002807,79.590266,19,101.000000,0.039140
dense_500x1000,prox_lin,shuffle,0.700000,0.010000,0.002807,79.590266,19,109.000000,0.044433
dense_500x1000,prox_lin,random,0.700000,0.010000,0.002807,79.590266,19,156.000000,0.063439
dense_500x1000,prox_lin,block_shuffle,0.700000,0.010000,0.002807,79.590266,19,109.000000,0.042611
dense_500x1000,prox_lin,gs_r,0.700000,0.010000,0.002807,79.590266,19,99.000000,0.078444
dense_500x1000,prox_lin,gsl_r,0.700000,0.010000,0.002807,79.590266,19,100.000000,0.082170
dense_500x1000,prox_point,cyclic,0.700000,0.010000,0.002807,79.590266,19,101.000000,0.038975
dense_500x1000,prox_point,shuffle,0.700000,0.010000,0.002807,79.590266,19,110.000000,0.044703
dense_500x1000,prox_point,random,0.700000,0.010000,0.002807,79.590266,19,180.000000,0.072077
dense_500x1000,prox_point,block_shuffle,0.700000,0.010000,0.002807,79.590266,19,109.000000,0.042274
dense_500x1000,prox_point,gs_r,0.700000,0.010000,0.002807,79.590266,19,99.000000,0.078782
dense_500x1000,prox_point,gsl_r,0.700000,0.010000,0.002807,79.590266,19,100.000000,0.079764
dense_500x1000,prox_linear_ext,cyclic,0.700000,0.010000,0.002807,79.590266,19,101.000000,0.039035
dense_500x1000,prox_linear_ext,shuffle,0.700000,0.010000,0.002807,79.590266,19,112.000000,0.046475
dense_500x1000,prox_linear_ext,random,0.700000,0.010000,0.002807,79.590266,19,208.000000,0.082910
dense_500x1000,prox_linear_ext,block_shuffle,0.700000,0.010000,0.002807,79.590266,19,109.000000,0.042619
dense_500x1000,prox_linear_ext,gs_r,0.700000,0.010000,0.002807,79.590266,19,99.000000,0.077907
dense_500x1000,prox_linear_ext,gsl_r,0.700000,0.010000,0.002807,79.590266,19,100.000000,0.078925
dense_500x1000,prox_linear_sgd,shuffle,0.700000,0.010000,21.190434,5297.608419,0,851.000000,1.417247
dense_500x1000,prox_linear_svrg,shuffle,0.700000,0.010000,0.002807,79.590266,19,173.000000,0.659958
dense_500x1000,bcm,cyclic,0.700000,0.010000,0.002807,79.590266,19,108.000000,0.405232
dense_500x1000,bcm,shuffle,0.700000,0.010000,0.002807,79.590266,19,106.000000,0.399052
dense_500x1000,bcm,random,0.700000,0.010000,0.002807,79.590266,19,105.000000,0.395328
dense_500x1000,bcm,block_shuffle,0.700000,0.010000,0.002807,79.590266,19,105.000000,0.396275
dense_500x1000,bcm,gs_r,0.700000,0.010000,0.002807,79.590266,19,105.000000,0.395554
dense_500x1000,bcm,gsl_r,0.700000,0.010000,0.002807,79.590266,19,113.000000,0.425600
dense_500x1000,nesterov,random,0.850000,0.010000,0.002201,79.639778,25,15000.000000,1.422705
dense_500x1000,nesterov_ls,random,0.850000,0.010000,0.004456,79.986939,19,15000.000000,1.541157
dense_500x1000,prox_lin,cyclic,0.850000,0.010000,0.002184,79.575963,20,208.000000,0.079673
dense_500x1000,prox_lin,shuffle,0.850000,0.010000,0.002184,79.575963,20,221.000000,0.089369
dense_500x1000,prox_lin,random,0.850000,0.010000,0.002184,79.575963,20,350.000000,0.142982
dense_500x1000,prox_lin,block_shuffle,0.850000,0.010000,0.002184,79.575963,20,225.000000,0.088419
dense_500x1000,prox_lin,gs_r,0.850000,0.010000,0.002184,79.575963,20,206.000000,0.162797
dense_500x1000,prox_lin,gsl_r,0.850000,0.010000,0.002184,79.575963,20,207.000000,0.163431
dense_500x1000,prox_point,cyclic,0.850000,0.010000,0.002184,79.575963,20,208.000000,0.079127
dense_500x1000,prox_point,shuffle,0.850000,0.010000,0.002184,79.575963,20,225.000000,0.090917
dense_500x1000,prox_point,random,0.850000,0.010000,0.002184,79.575963,20,390.000000,0.154788
dense_500x1000,prox_point,block_shuffle,0.850000,0.010000,0.002184,79.575963,20,224.000000,0.086666
dense_500x1000,prox_point,gs_r,0.850000,0.010000,0.002184,79.575963,20,209.000000,0.164365
dense_500x1000,prox_point,gsl_r,0.850000,0.010000,0.002184,79.575963,20,205.000000,0.167727
dense_500x1000,prox_linear_ext,cyclic,0.850000,0.010000,0.002184,79.575963,20,208.000000,0.079944
dense_500x1000,prox_linear_ext,shuffle,0.850000,0.010000,0.002184,79.575963,20,225.000000,0.091129
dense_500x1000,prox_linear_ext,random,0.850000,0.010000,0.002184,79.575963,20,385.000000,0.154307
dense_500x1000,prox_linear_ext,block_shuffle,0.850000,0.010000,0.002184,79.575963,20,214.000000,0.083644
dense_500x1000,prox_linear_ext,gs_r,0.850000,0.010000,0.002184,79.575963,20,206.000000,0.162126
dense_500x1000,prox_linear_ext,gsl_r,0.850000,0.010000,0.002184,79.575963,20,207.000000,0.164099
dense_500x1000,prox_linear_sgd,shuffle,0.850000,0.010000,21.190434,5297.608419,0,914.000000,1.524218
dense_500x1000,prox_linear_svrg,shuffle,0.850000,0.010000,0.002184,79.575963,20,395.000000,1.510640
dense_500x1000,bcm,cyclic,0.850000,0.010000,0.002184,79.575963,20,233.000000,0.878956
dense_500x1000,bcm,shuffle,0.850000,0.010000,0.002184,79.575963,20,223.000000,0.842125
dense_500x1000,bcm,random,0.850000,0.010000,0.002184,79.575963,20,222.000000,0.835916
dense_500x1000,bcm,block_shuffle,0.850000,0.010000,0.002184,79.575963,20,220.000000,0.830437
dense_500x1000,bcm,gs_r,0.850000,0.010000,0.002184,79.575963,20,228.000000,0.858832
dense_500x1000,bcm,gsl_r,0.850000,0.010000,0.002184,79.575963,20,227.000000,0.855655
dense_500x1000,nesterov,random,0.950000,0.010000,0.002277,79.630112,25,45000.000000,4.291947
dense_500x1000,nesterov_ls,random,0.950000,0.010000,0.003689,79.690778,19,45000.000000,4.498181
dense_500x1000,prox_lin,cyclic,0.950000,0.010000,0.002262,79.576662,20,594.000000,0.229160
dense_500x1000,prox_lin,shuffle,0.950000,0.010000,0.002262,79.576662,20,616.000000,0.251259
dense_500x1000,prox_lin,random,0.950000,0.010000,0.002262,79.576662,20,1038.000000,0.416891
dense_500x1000,prox_lin,block_shuffle,0.950000,0.010000,0.002262,79.576662,20,643.000000,0.249123
dense_500x1000,prox_lin,gs_r,0.950000,0.010000,0.002262,79.576662,20,591.000000,0.468697
dense_500x1000,prox_lin,gsl_r,0.950000,0.010000,0.002262,79.576662,20,599.000000,0.478520
dense_500x1000,prox_point,cyclic,0.950000,0.010000,0.002262,79.576662,20,594.000000,0.228250
dense_500x1000,prox_point,shuffle,0.950000,0.010000,0.002262,79.576662,20,604.000000,0.245212
dense_500x1000,prox_point,random,0.950000,0.010000,0.002262,79.576662,20,981.000000,0.391324
dense_500x1000,prox_point,block_shuffle,0.950000,0.010000,0.002262,79.576662,20,617.000000,0.239837
dense_500x1000,prox_point,gs_r,0.950000,0.010000,0.002262,79.576662,20,592.000000,0.465847
dense_500x1000,prox_point,gsl_r,0.950000,0.010000,0.002262,79.576662,20,594.000000,0.469977
dense_500x1000,prox_linear_ext,cyclic,0.950000,0.010000,0.002262,79.576662,20,594.000000,0.228592
dense_500x1000,prox_linear_ext,shuffle,0.950000,0.010000,0.002262,79.576662,20,648.000000,0.262614
dense_500x1000,prox_linear_ext,random,0.950000,0.010000,0.002262,79.576662,20,1023.000000,0.409651
dense_500x1000,prox_linear_ext,block_shuffle,0.950000,0.010000,0.002262,79.576662,20,646.000000,0.250993
dense_500x1000,prox_linear_ext,gs_r,0.950000,0.010000,0.002262,79.576662,20,591.000000,0.465356
